time,ax,ay,az,atotal
2021-03-04 17:30:44.5280,-0.13,-0.68,1.53,1.67
2021-03-04 17:30:44.5360,-0.43,-0.32,1.33,1.43
2021-03-04 17:30:44.5460,-0.52,0.1,0.92,1.06
2021-03-04 17:30:44.5560,-0.54,0.4,-0.12,0.68
2021-03-04 17:30:44.5660,-0.68,0.47,-1.16,1.42
2021-03-04 17:30:44.5760,-0.87,0.48,-2.06,2.28
2021-03-04 17:30:44.5860,-1.16,0.46,-2.94,3.19
2021-03-04 17:30:44.5960,-1.13,0.14,-3.65,3.82
2021-03-04 17:30:44.6080,-0.68,-0.19,-3.67,3.73
2021-03-04 17:30:44.6280,-0.15,-0.36,-3.17,3.19
2021-03-04 17:30:44.6300,0.19,-0.42,-2.74,2.77
2021-03-04 17:30:44.6350,0.71,-0.31,-2.07,2.21
2021-03-04 17:30:44.6460,0.94,-0.05,-0.99,1.36
2021-03-04 17:30:44.6560,0.82,0.31,-0.39,0.95
2021-03-04 17:30:44.6660,0.37,0.51,-0.46,0.78
2021-03-04 17:30:44.6760,-0.54,0.54,-0.88,1.16
2021-03-04 17:30:44.6860,-1.41,0.46,-1.05,1.81
2021-03-04 17:30:44.6950,-1.27,0.24,-0.6,1.42
2021-03-04 17:30:44.7060,-0.82,0.02,0.34,0.88
2021-03-04 17:30:44.7260,-0.45,-0.06,1.43,1.5
2021-03-04 17:30:44.7280,-0.3,-0.07,1.81,1.83
2021-03-04 17:30:44.7350,-0.21,-0.17,1.59,1.61
2021-03-04 17:30:44.7450,0.0,-0.15,1.71,1.71
2021-03-04 17:30:44.7550,0.19,-0.14,2.11,2.12
2021-03-04 17:30:44.7650,0.36,-0.24,2.29,2.33
2021-03-04 17:30:44.7750,0.54,-0.35,1.99,2.09
2021-03-04 17:30:44.7850,0.7,-0.44,1.5,1.71
2021-03-04 17:30:44.7950,0.76,-0.38,1.09,1.38
2021-03-04 17:30:44.8060,0.71,-0.39,0.49,0.94
2021-03-04 17:30:44.8270,0.63,-0.46,-0.23,0.81
2021-03-04 17:30:44.8290,0.5,0.11,-0.62,0.8
2021-03-04 17:30:44.8340,0.3,0.55,-0.73,0.96
2021-03-04 17:30:44.8440,-0.06,0.33,-0.38,0.5
2021-03-04 17:30:44.8540,-0.27,0.09,-0.51,0.58
2021-03-04 17:30:44.8640,-0.29,-0.1,-1.13,1.17
2021-03-04 17:30:44.8740,-0.35,-0.28,-1.28,1.35
2021-03-04 17:30:44.8840,-0.34,-0.35,-1.44,1.52
2021-03-04 17:30:44.8950,-0.22,-0.21,-1.41,1.44
2021-03-04 17:30:44.9050,-0.03,0.14,-1.02,1.03
2021-03-04 17:30:44.9250,0.09,0.46,-0.52,0.7
2021-03-04 17:30:44.9270,0.12,0.39,0.1,0.42
2021-03-04 17:30:44.9330,-0.06,0.47,0.81,0.93
2021-03-04 17:30:44.9440,-0.17,0.36,0.55,0.67
2021-03-04 17:30:44.9540,-0.22,0.01,0.19,0.29
2021-03-04 17:30:44.9640,-0.16,-0.33,0.31,0.48
2021-03-04 17:30:44.9740,-0.04,-0.48,0.62,0.78
2021-03-04 17:30:44.9840,0.05,-0.31,0.97,1.01
2021-03-04 17:30:44.9940,0.07,0.07,1.15,1.15
2021-03-04 17:30:45.0030,0.07,0.32,0.76,0.82
2021-03-04 17:30:45.0230,0.01,0.35,0.31,0.46
2021-03-04 17:30:45.0250,-0.1,0.39,-0.05,0.4
2021-03-04 17:30:45.0330,-0.12,0.48,-0.31,0.58
2021-03-04 17:30:45.0430,-0.05,0.66,-0.25,0.7
2021-03-04 17:30:45.0530,0.01,0.8,-0.17,0.81
2021-03-04 17:30:45.0630,0.09,0.69,-0.28,0.75
2021-03-04 17:30:45.0730,0.23,0.49,-0.52,0.75
2021-03-04 17:30:45.0830,0.31,0.24,-0.6,0.71
2021-03-04 17:30:45.0930,0.29,-0.19,-0.66,0.74
2021-03-04 17:30:45.1040,0.16,-0.56,-0.65,0.87
2021-03-04 17:30:45.1230,0.01,-0.72,-0.64,0.96
2021-03-04 17:30:45.1260,-0.1,-0.79,-0.58,0.98
2021-03-04 17:30:45.1320,-0.12,-0.98,-0.37,1.05
2021-03-04 17:30:45.1420,-0.25,-0.62,-0.07,0.67
2021-03-04 17:30:45.1520,-0.35,-0.28,0.2,0.49
2021-03-04 17:30:45.1620,-0.27,-0.2,0.29,0.44
2021-03-04 17:30:45.1720,-0.09,-0.03,0.38,0.39
2021-03-04 17:30:45.1830,0.07,0.21,0.49,0.53
2021-03-04 17:30:45.1930,0.25,0.31,0.51,0.64
2021-03-04 17:30:45.2020,0.41,0.3,0.41,0.65
2021-03-04 17:30:45.2200,0.58,0.05,0.35,0.67
2021-03-04 17:30:45.2220,0.63,-0.23,0.41,0.78
2021-03-04 17:30:45.2310,0.55,-0.48,0.41,0.83
2021-03-04 17:30:45.2420,0.41,-0.45,0.26,0.66
2021-03-04 17:30:45.2520,0.32,-0.08,-0.17,0.37
2021-03-04 17:30:45.2620,0.19,0.29,-0.06,0.35
2021-03-04 17:30:45.2720,0.1,0.5,0.06,0.51
2021-03-04 17:30:45.2820,0.03,0.55,-0.05,0.55
2021-03-04 17:30:45.2920,-0.04,0.28,0.03,0.28
2021-03-04 17:30:45.3010,-0.19,-0.15,0.05,0.24
2021-03-04 17:30:45.3220,-0.34,-0.21,-0.45,0.6
2021-03-04 17:30:45.3240,-1.07,1.39,-0.47,1.81
2021-03-04 17:30:45.3310,-1.17,0.09,-0.77,1.4
2021-03-04 17:30:45.3410,-0.79,-1.23,-0.16,1.47
2021-03-04 17:30:45.3510,-0.65,-1.06,0.25,1.26
2021-03-04 17:30:45.3610,-0.63,-0.66,0.02,0.91
2021-03-04 17:30:45.3710,-0.48,0.11,-0.12,0.5
2021-03-04 17:30:45.3810,-0.25,0.52,-0.06,0.58
2021-03-04 17:30:45.3910,0.05,0.64,-0.14,0.65
2021-03-04 17:30:45.4010,0.4,0.54,-0.05,0.67
2021-03-04 17:30:45.4210,0.69,0.28,0.04,0.74
2021-03-04 17:30:45.4240,0.84,-0.03,0.27,0.88
2021-03-04 17:30:45.4300,0.76,-0.19,0.46,0.9
2021-03-04 17:30:45.4400,0.6,-0.25,0.33,0.72
2021-03-04 17:30:45.4500,0.47,-0.33,0.1,0.58
2021-03-04 17:30:45.4600,0.36,-0.49,0.01,0.6
2021-03-04 17:30:45.4700,0.26,-0.61,0.01,0.66
2021-03-04 17:30:45.4810,0.14,-0.45,0.01,0.47
2021-03-04 17:30:45.4910,0.02,-0.21,0.14,0.25
2021-03-04 17:30:45.5000,-0.11,0.03,0.31,0.33
2021-03-04 17:30:45.5190,-0.21,0.18,0.29,0.4
2021-03-04 17:30:45.5210,-0.26,0.26,0.23,0.43
2021-03-04 17:30:45.5300,-0.24,0.35,0.18,0.46
2021-03-04 17:30:45.5400,-0.21,0.4,0.15,0.47
2021-03-04 17:30:45.5500,-0.15,0.4,0.16,0.45
2021-03-04 17:30:45.5600,-0.09,0.34,0.11,0.36
2021-03-04 17:30:45.5700,0.0,0.17,-0.02,0.17
2021-03-04 17:30:45.5800,0.05,-0.03,-0.22,0.22
2021-03-04 17:30:45.5910,0.15,-0.17,-0.38,0.44
2021-03-04 17:30:45.5990,0.26,-0.27,-0.35,0.51
2021-03-04 17:30:45.6190,0.31,-0.16,-0.15,0.37
2021-03-04 17:30:45.6210,0.31,0.01,-0.03,0.31
2021-03-04 17:30:45.6290,0.32,0.06,0.01,0.32
2021-03-04 17:30:45.6390,0.3,0.08,0.04,0.31
2021-03-04 17:30:45.6490,0.04,0.3,0.34,0.45
2021-03-04 17:30:45.6590,-0.1,0.23,-0.24,0.34
2021-03-04 17:30:45.6690,-0.16,0.07,-0.44,0.47
2021-03-04 17:30:45.6800,-0.17,-0.13,-0.3,0.36
2021-03-04 17:30:45.6900,-0.2,-0.19,-0.16,0.31
2021-03-04 17:30:45.6990,-0.24,-0.09,-0.07,0.26
2021-03-04 17:30:45.7190,-0.29,-0.01,-0.1,0.3
2021-03-04 17:30:45.7210,-0.32,0.04,-0.12,0.34
2021-03-04 17:30:45.7280,-0.31,0.01,-0.05,0.31
2021-03-04 17:30:45.7380,-0.21,-0.07,-0.14,0.26
2021-03-04 17:30:45.7480,-0.06,-0.09,-0.22,0.24
2021-03-04 17:30:45.7580,0.05,0.03,-0.06,0.08
2021-03-04 17:30:45.7680,0.14,0.14,-0.01,0.19
2021-03-04 17:30:45.7780,0.26,0.32,-0.06,0.41
2021-03-04 17:30:45.7890,0.32,0.36,0.09,0.49
2021-03-04 17:30:45.7980,0.34,0.28,0.22,0.49
2021-03-04 17:30:45.8170,0.28,0.12,0.32,0.44
2021-03-04 17:30:45.8200,0.11,-0.12,0.38,0.41
2021-03-04 17:30:45.8280,-0.01,-0.26,0.18,0.31
2021-03-04 17:30:45.8380,-0.11,-0.3,0.07,0.32
2021-03-04 17:30:45.8480,-0.26,-0.2,0.08,0.33
2021-03-04 17:30:45.8580,-0.32,-0.16,-0.06,0.36
2021-03-04 17:30:45.8680,-0.21,-0.14,-0.2,0.32
2021-03-04 17:30:45.8780,0.1,-0.06,-0.44,0.45
2021-03-04 17:30:45.8870,0.23,0.03,-0.52,0.56
2021-03-04 17:30:45.8990,0.02,0.18,-0.16,0.24
2021-03-04 17:30:45.9180,-0.29,0.25,0.23,0.44
2021-03-04 17:30:45.9200,-0.38,0.18,0.26,0.49
2021-03-04 17:30:45.9270,-0.34,0.11,0.24,0.43
2021-03-04 17:30:45.9370,-0.3,0.17,0.28,0.44
2021-03-04 17:30:45.9470,-0.03,0.33,0.15,0.36
2021-03-04 17:30:45.9570,0.27,0.27,0.04,0.38
2021-03-04 17:30:45.9670,0.39,-0.07,0.13,0.41
2021-03-04 17:30:45.9770,0.48,-0.37,0.17,0.62
2021-03-04 17:30:45.9870,0.52,-0.48,0.05,0.7
2021-03-04 17:30:45.9980,0.49,-0.22,-0.56,0.77
2021-03-04 17:30:46.0190,0.37,-0.11,-0.85,0.93
2021-03-04 17:30:46.0210,-0.08,0.04,-0.34,0.35
2021-03-04 17:30:46.0260,-0.42,0.28,0.28,0.57
2021-03-04 17:30:46.0370,-0.45,0.41,0.51,0.79
2021-03-04 17:30:46.0470,-0.36,0.18,0.66,0.77
2021-03-04 17:30:46.0560,-0.22,-0.02,0.75,0.78
2021-03-04 17:30:46.0660,-0.07,0.02,0.7,0.7
2021-03-04 17:30:46.0770,0.02,-0.01,0.52,0.52
2021-03-04 17:30:46.0860,0.09,-0.17,0.29,0.34
2021-03-04 17:30:46.0970,0.17,-0.23,-0.14,0.31
