time,X_value,Y_value,Z_value
12.2406,0.04597,0.0208,-0.04267
12.2462,0.04902,-0.01513,-0.02205
12.2496,0.02943,-0.02815,-0.00518
12.2542,0.02074,-0.02326,-0.00032
12.2564,0.01806,-0.01483,-0.01571
12.261,0.02019,-0.0088,-0.02981
12.2657,0.02344,-0.00399,-0.03667
12.2696,0.02665,-0.00043,-0.02563
12.2744,0.00371,-0.00408,-0.00992
12.2775,-0.00953,-0.02068,-0.01457
12.2808,-0.00597,-0.00742,-0.02514
12.2844,0.01176,0.00341,-0.03445
12.2886,0.01153,-0.01084,-0.02466
12.2934,-0.00533,-0.01791,0.01714
12.2969,-0.02918,-0.00108,0.01224
12.3011,-0.01963,0.0109,-0.02351
12.3044,-0.00778,0.01089,-0.02571
12.3102,-0.01375,0.00016,-0.01719
12.3133,-0.00314,-0.00215,-0.00637
12.3186,0.00853,-0.00332,-0.0146
12.323,0.00343,-0.01273,0.00453
12.3336,-0.02177,-0.01392,-0.00256
12.3336,-0.02776,-0.02467,-0.00244
12.3339,-0.01354,0.0016,0.04991
12.3369,-0.00175,0.03256,-0.02536
12.3417,0.02432,0.03597,-0.10358
12.3544,0.05489,0.012,-0.03386
12.3544,0.0602,-0.03571,0.04132
12.3545,-0.01057,-0.03908,0.03035
12.3612,-0.04979,0.00285,-0.01147
12.3616,-0.04121,0.0195,-0.028
12.366,-0.01368,0.00384,-0.0111
12.368,0.02906,-0.02132,0.01522
12.3716,0.04778,-0.02486,0.02942
12.3756,0.04731,-0.01175,0.01144
12.3823,0.03744,0.00249,-0.0088
12.3836,0.03473,0.01305,-0.02293
12.3884,0.04514,0.00205,-0.00246
12.3916,0.02101,-0.00518,0.01779
12.3955,-0.01714,0.00424,-0.00131
12.4021,-0.00031,0.00173,-0.01551
12.4041,0.01995,0.0028,-0.0094
12.4082,0.03531,0.00982,-0.0093
12.4124,0.04586,0.00487,-0.01868
12.4154,0.0397,-0.00469,-0.01617
12.4216,0.01458,0.00843,-0.00774
12.4245,-0.00919,0.01071,-0.00411
12.4282,-0.02442,0.01411,0.00544
12.4324,-0.01927,0.01521,-0.00176
12.4362,-0.02137,0.01037,0.00178
12.44,-0.00918,0.00553,0.00769
12.4445,-0.00663,0.01259,-0.00425
12.4484,-0.00175,-0.003,0.00411
12.4512,-0.01246,0.00891,0.0112
12.4586,-0.02421,0.01239,-0.00077
12.461,-0.04183,0.00152,0.00996
12.4643,-0.03317,-0.01045,0.01942
12.4682,-0.01148,-0.00922,0.02165
12.4713,-0.00542,-0.00085,0.00722
12.4876,-0.00538,0.00499,0.00246
12.4877,-0.01371,-0.00816,0.00721
12.4878,-0.01366,-0.0022,-0.00113
12.4879,-0.01591,-0.00101,0.00839
12.4918,-0.01578,-0.00215,0.01067
12.496,-0.00023,0.00969,0.0023
12.5015,0.00571,0.00844,0.00346
12.5034,0.01868,0.00714,-0.00486
12.5162,0.01368,0.00351,-0.00599
12.5177,0.00051,-0.0025,0.00952
12.5178,-0.00071,0.0059,0.00466
12.5219,0.00523,0.00108,0.00463
12.5247,0.00999,0.00222,0.00935
12.5271,0.01226,0.0058,0.01045
12.5317,0.01575,0.01053,-0.00272
12.535,0.01209,0.01759,0.00204
12.5387,-0.00106,0.00795,0.00914
12.5425,-0.00344,0.00085,0.01022
12.5464,0.00024,-0.00385,0.00297
12.5505,-0.00569,-0.00262,-0.00419
12.5544,-0.00685,-0.00726,0.00294
12.5594,0.00751,0.00482,0.00641
12.5628,0.00621,0.00251,0.00987
12.5664,0.00383,0.00137,0.00619
12.5704,-0.00098,0.00264,0.00492
12.5756,-0.00451,0.00143,0.01556
12.5796,-0.01758,0.0039,0.00945
12.5857,-0.01386,0.00629,0.01054
12.5869,-0.00427,0.00037,0.0128
12.5927,-0.01022,0.00637,0.01741
12.6078,-0.01134,0.00635,0.01844
12.6079,-0.01123,0.00396,0.01114
12.6144,-0.01475,-0.002,0.0158
12.6282,-0.00639,-0.00433,0.01685
12.6282,-0.00646,0.00173,0.00363
12.6282,-0.00409,-0.00068,0.01905
12.6282,0.00302,-0.01967,0.02365
12.6283,0.00407,-0.00528,0.01397
12.6283,0.00398,-0.0041,0.01507
12.6305,0.01467,-0.00771,0.01617
12.6346,0.02283,-0.00294,0.00418
12.6385,0.02261,0.00295,0.00418
12.6423,0.01766,0.00048,0.00299
12.6461,0.01038,-0.00552,-0.00294
12.6506,0.002,-0.00668,0.01253
12.6595,0.01394,-0.01031,0.02078
12.6596,0.02217,-0.00666,0.00398
12.6623,0.02447,-0.00067,-0.00438
12.6661,0.02079,-0.00188,0.00398
12.6708,0.02549,-0.00429,0.0087
12.674,0.03733,0.00771,-0.01163
12.6784,0.03357,0.02081,-0.02227
12.682,0.00132,0.01112,-0.01259
12.6868,-0.02949,-0.01159,0.03504
12.6906,-0.04576,-0.02109,0.04903
12.6947,-0.01802,0.00402,0.01536
12.6982,-0.00358,0.02185,-0.02043
12.7017,0.00251,0.01573,-0.01433
12.7054,0.00968,-0.00233,0.01909
12.7127,0.00734,-0.01189,0.03439
12.7132,-0.00922,-0.00231,0.02222
12.7174,-0.01976,0.00718,-0.00409
12.7216,-0.0076,0.0059,0.00664
12.7323,-0.00868,0.00469,0.01132
12.7324,-0.01573,0.00232,0.00051
12.7336,-0.02509,-0.00599,0.01356
12.7419,-0.01651,-0.00595,0.02533
12.7425,0.00257,0.01308,0.01206
12.7453,0.0169,0.01294,0.01672
12.7496,0.02507,0.0081,0.01776
12.7533,0.0047,0.00688,0.01759
12.7569,-0.01189,0.00554,0.02104
12.7616,-0.01531,0.0091,0.01847
12.7654,-0.01278,0.01378,0.01118
12.7691,-0.0126,0.00898,-0.00082
12.773,-0.00647,0.00299,0.00866
12.7768,-0.00043,-0.00291,0.01806
12.7807,0.00316,-0.0052,0.00719
12.7847,0.00678,0.00672,0.00474
12.789,0.00676,0.01391,0.00464
12.7931,0.00437,0.01389,0.00099
12.7983,0.0068,0.00796,-0.00264
12.8012,0.00323,0.00088,0.00801
12.8052,-0.00387,-0.00613,0.00907
12.8099,-0.01089,-0.00607,0.0173
12.8134,-0.00367,7E-05,0.02659
12.817,-0.00127,-0.00108,0.02397
12.8223,-0.00592,0.00135,0.01424
12.8256,-0.01058,0.00612,0.01292
12.8287,-0.00213,0.00017,0.02823
12.833,-0.00917,0.00144,0.0232
12.8408,-0.00786,0.00265,0.01823
12.8408,-0.00298,-0.00207,0.01567
12.8471,-0.00412,0.0004,0.02263
12.8558,-0.00648,0.00163,0.02242
12.8565,-0.01004,0.01003,0.0127
12.8566,-0.00399,0.00881,0.00781
12.8616,-0.004,0.0005,0.02078
12.8643,-0.01943,0.00172,0.02178
12.8688,-0.01451,-0.00174,0.01561
12.8722,-0.01794,-0.00164,0.01663
12.8766,-0.02022,0.0056,0.02476
12.8819,-0.01058,0.01038,0.01383
12.8842,0.00015,0.00805,0.00417
12.8887,0.00368,0.0045,0.01241
12.8922,-0.00239,-0.00731,0.02059
12.8963,-0.00838,-0.00956,0.01802
12.9004,-0.01193,-0.0035,0.01786
12.9041,-0.00835,0.00125,0.01654
12.9083,-0.00595,-0.00584,0.02708
12.9121,0.00826,-0.0082,0.02806
12.9171,0.00215,-0.00934,0.01598
12.9199,0.0068,-0.02007,0.02066
12.9241,0.01024,-0.01282,0.01814
12.9284,0.0089,-0.00564,0.01326
12.9331,0.01712,-0.00796,0.01077
12.9361,0.01817,-0.00791,0.00951
12.9423,0.00371,-0.00196,0.00946
12.9438,0.006,0.00281,0.01295
12.9478,0.00476,0.00398,0.01521
12.9517,0.01188,-0.0068,0.00204
12.9559,0.0261,-0.00436,0.01033
12.962,0.01765,-0.00196,0.00786
12.9667,0.02588,0.00634,-0.00051
12.9699,0.05778,-0.0045,0.03398
12.9716,0.00028,-0.0188,0.0563
12.9828,-0.0816,0.01099,0.0214
12.9829,-0.05003,0.02272,0.01531
12.9909,0.00866,0.01177,0.00927
12.9918,0.03115,-0.00381,0.00921
12.9933,0.03566,-0.00859,0.00678
12.9984,0.02476,-0.00142,0.01148
12.9997,-0.00271,0.00213,0.00901
13.0057,-0.01331,-0.00387,0.01014
13.0101,-0.00954,-0.00025,0.00409
13.0134,-0.0106,-0.00263,0.01475
13.017,-0.00922,0.0057,0.02174
13.0201,0.00519,0.00799,0.02038
13.0233,0.01352,-0.00398,0.01428
13.0275,-0.00077,-0.00512,0.00583
13.0316,-0.00421,-0.00275,0.01291
13.0354,-0.01245,-0.00279,0.01639
13.0399,0.00194,0.00319,0.00436
13.0437,0.00793,0.01147,-0.00755
13.0486,0.00917,0.0125,-0.00035
13.0511,0.00448,-0.00189,0.01391
13.0557,-0.00383,0.00171,0.01615
13.0615,-0.0002,-0.00304,0.00413
13.0703,-0.01204,0.00293,0.00172
13.0703,-0.0095,0.00054,0.00762
13.0712,-0.00342,-0.0042,0.00399
13.0752,0.00258,-0.00536,0.00514
13.0792,0.00502,-0.00768,0.00983
13.0833,0.00268,-0.0005,0.01687
13.0869,0.00272,0.00422,0.01199
13.0924,0.00036,-0.00294,0.01189
13.0946,0.00161,-0.00289,0.0082
13.0986,0.01236,-0.00287,0.00575
13.1036,0.01347,0.00782,0.01997
13.1072,0.00628,0.01129,0.01624
13.114,0.00391,0.00877,0.02325
13.1145,0.00271,0.01215,0.01954
13.1192,-0.01508,0.00608,0.01939
13.1226,-0.01012,0.00363,0.01685
13.1271,-0.00767,0.01424,-0.00108
13.1305,0.00074,0.00929,0.0049
13.1354,0.00194,0.00434,0.01323
13.1394,-0.01708,0.0019,-0.00232
13.1427,-0.00623,0.00536,-0.00226
13.1465,-0.00145,0.01247,-0.02006
13.1503,-0.00494,0.00413,-0.014
13.1545,-0.0108,0.01013,-0.01393
13.1589,-0.02377,0.00534,-0.00671
13.163,-0.02475,-0.00647,0.0028
13.1666,-0.01977,-0.00746,-0.00323
13.1703,-0.01129,0.00462,0.00267
13.1744,-0.00529,0.00584,0.00381
13.1789,-0.00412,0.00353,-0.0034
13.1822,0.00299,0.00121,-0.00696
13.1862,-0.00301,-0.00232,-0.00336
13.1906,-0.01012,-0.00582,0.00615
13.1946,-0.00655,0.00151,0.00723
13.2011,-0.00894,0.00997,0.00236
13.2028,-0.00293,0.00761,0.00466
13.2073,0.00773,0.00162,0.00581
13.2111,0.01111,-0.009,0.00336
13.2143,0.00504,-0.01128,-0.00261
13.2208,0.01452,0.00078,-0.00619
13.2227,0.02866,-0.00037,0.00097
13.2362,0.0497,0.00438,0.00216
13.2363,0.03507,-0.0123,0.03184
13.2363,-0.02338,-0.011,0.00781
13.2389,-0.01247,0.01765,-0.0291
13.2428,0.0469,-0.00152,0.00679
13.2461,-0.00826,-0.03256,0.03415
13.2503,-0.09501,-0.03009,0.05177
13.2543,-0.09551,-0.01445,0.02406
13.2587,-0.04377,0.0093,-0.02358
13.2647,0.02902,0.03181,-0.04477
13.2659,0.09168,0.03035,-0.07052
13.2713,0.12769,-0.00319,-0.00934
13.2742,0.003,-0.02226,0.03355
13.2778,-0.12189,-0.00672,0.02501
13.2823,-0.13646,0.00999,0.00818
13.2869,-0.06296,0.01821,-0.02037
13.2906,0.03846,0.01094,-0.02614
13.2955,0.09627,-0.00227,-0.0152
13.2981,0.07282,-0.00816,-0.01508
13.3015,0.01747,-0.00568,0.00048
13.3063,-0.02906,-0.00086,-0.00309
13.3105,-0.03119,-0.00321,-0.00663
13.3137,0.01425,0.0028,-0.01967
13.3178,0.07239,0.00513,-0.01
13.3217,0.08252,0.00979,-0.01584
13.3255,0.03903,-0.00337,0.00806
13.3304,-0.05636,-0.0153,0.01635
13.3337,-0.09748,-0.00452,0.00198
13.3378,-0.02536,0.00858,-0.00873
13.3479,0.04734,0.01802,-0.0253
13.348,0.06001,0.01193,-0.02509
13.3498,0.0334,0.00467,-0.02368
13.3533,-0.00604,0.00712,-0.01165
13.3575,-0.03924,0.00469,0.00032
13.3701,-0.04597,0.00936,-0.00205
13.3701,-0.00879,0.01168,0.0134
13.3702,0.01024,0.00327,0.00498
13.374,0.02081,-0.00985,-0.01286
13.3798,0.01465,-0.00267,-0.00917
13.3811,-0.00694,-0.00146,0.00041
13.3849,-0.02594,-0.00148,-0.01263
13.389,-0.02578,0.00332,-0.00541
13.3995,-0.01729,0.00927,-0.01369
13.4027,-0.00059,-0.00147,-0.00765
13.4027,0.00889,-0.00265,-0.00401
13.4046,0.01351,0.0009,-0.00158
13.4097,0.01219,0.00086,-0.00393
13.4143,0.01209,0.00313,-0.01335
13.4165,0.00843,0.00193,-0.01563
13.4211,-0.00111,0.00788,-0.01076
13.4248,-0.00706,0.00304,-0.01541
13.4292,0.0013,0.003,-0.02121
13.4329,-0.00579,0.00412,-0.01865
13.4377,-0.00931,-0.00549,-0.00539
13.443,-0.01871,-0.0066,-0.01011
13.4463,0.00162,-0.01005,-0.00887
13.4553,0.0325,0.00669,-0.02187
13.4554,0.0204,0.00911,-0.0158
13.4571,-0.01426,-0.00522,0.00096
13.4642,-0.02608,-0.00878,0.02236
13.4687,-0.01638,-0.01232,0.00913
13.4739,0.00157,-0.00758,-0.00039
13.4741,0.02767,0.00441,-0.02417
13.4854,0.0239,0.01749,-0.04537
13.4854,-6E-05,0.01143,-0.02718
13.4855,-0.02383,0.0006,0.00513
13.4925,-0.02011,-0.003,0.02293
13.4926,-0.0033,-0.00418,0.00493
13.4961,-0.00088,0.0042,-0.01057
13.5024,0.00022,-0.00062,-0.00927
13.504,0.02401,0.00053,-0.00799
13.5081,0.02617,0.00532,-0.01031
13.5137,0.00452,0.00053,-0.01379
13.5161,-0.00624,-0.00068,-0.00178
13.5204,-0.00856,-0.0067,-0.0041
13.5241,-0.00139,-0.01381,-0.00642
13.5291,0.01644,-0.00666,0.00199
13.5323,0.02228,0.00048,-0.00871
13.5365,0.01494,0.00277,-0.00028
13.5413,0.01002,0.00144,-0.00735
13.5466,0.01355,0.00613,-0.01321
13.5501,-0.00559,0.00841,-0.00714
13.552,-0.00192,-0.00115,-0.01065
13.5556,-0.0007,0.00245,-0.01414
13.5617,-0.0043,0.00836,-0.01758
13.5636,-0.00073,0.01187,-0.01863
13.5685,0.00287,0.00937,-0.01015
13.5718,-0.0031,0.00214,0.00183
13.5757,-0.01495,0.00567,-0.00649
13.581,-0.00649,0.00559,-0.00999
13.5837,-0.00163,0.01147,-0.00635
13.5876,-0.0016,0.01136,-0.02054
13.5946,-0.0075,0.00292,-0.01323
13.5957,-0.00743,0.0017,-0.00956
13.6007,-0.00732,-0.00066,-0.01781
13.604,-0.00487,0.01127,-0.01175
13.6251,-0.00486,0.00764,-0.01285
13.6252,-0.01194,0.00528,-0.00921
13.6252,-0.01309,0.00994,-0.00554
13.6253,-0.01184,0.01106,-0.01619
13.6253,-0.00589,0.00631,-0.00658
13.6284,-0.00943,-0.00439,-0.00535
13.6314,-0.0011,-0.00435,-0.00531
13.6381,0.00717,0.00523,-0.00883
13.6401,0.00822,0.00753,-0.01587
13.6431,0.00091,-0.00441,-0.01572
13.647,-0.00391,-0.00198,-0.00846
13.6514,-0.0051,-0.00558,-5E-05
13.6554,-0.0099,-0.00915,-0.00239
13.6648,-0.00032,-0.00556,-0.0071
13.6649,0.00558,-0.0067,-0.00822
13.6682,0.01383,0.00045,-0.01408
13.6729,0.01251,0.00875,-0.01514
13.675,-0.00065,0.01218,-0.0138
13.6789,0.00878,0.00019,-0.01605
13.6829,0.00747,0.00019,-0.01947
13.6876,0.00734,0.0145,-0.01577
13.6912,0.00132,0.01682,-0.00854
13.6949,-0.00821,0.01198,-0.00967
13.7001,-0.01052,-0.00108,-0.00251
13.7034,-0.01522,-0.00218,-0.00965
13.7068,-0.00925,-0.00213,-0.00126
13.711,0.00025,-0.00564,-7E-05
13.7157,-0.00928,-0.01148,-0.00484
13.7206,-0.00566,-0.00428,-0.00478
13.7287,-0.00687,-0.00071,0.00121
13.7289,-0.01046,0.0017,-0.00474
13.7326,0.00143,-0.00423,-0.00708
13.7352,0.0061,-0.00895,-0.01532
13.7399,0.00837,-0.01243,-0.01282
13.7603,0.00235,-0.00518,-0.01509
13.7604,0.00583,0.00555,-0.00902
13.7605,0.00686,-0.00041,-0.00538
13.7605,0.00075,0.00558,-0.00416
13.7606,-0.00766,0.00193,-0.00766
13.7656,-0.00297,-0.00522,-0.00164
13.7666,0.01,0.00554,0.00194
13.7711,0.01336,0.00197,-0.00996
13.7749,0.00607,-0.01112,-0.01105
13.7788,0.01907,-0.00154,-0.00264
13.7833,0.007,0.00564,-0.00619
13.7868,0.00566,0.00206,0.00454
13.7904,0.00326,0.0044,-0.00024
13.7959,0.00802,0.00443,-0.01927
13.7987,0.01267,0.00206,-0.01794
13.8042,0.00299,0.00212,-0.01663
13.8068,-0.01015,0.00452,-0.01532
13.812,-0.02082,-0.00844,-0.01406
13.8148,-0.01717,-0.00357,-0.00564
13.8188,-0.00761,0.0001,-0.00206
13.822,-0.01478,-0.00462,-0.00323
13.8259,-0.00877,0.00133,-0.00081
13.8305,-0.00638,-0.0023,0.00161
13.834,-0.00402,0.00012,-0.00316
13.8386,0.00309,-0.00705,0.00402
13.8438,0.01127,-0.01181,-0.00429
13.8464,0.01827,-0.00934,-0.01137
13.8529,0.02283,0.00265,-0.01723
13.8542,0.01311,0.00027,-0.02659
13.8746,0.01058,-0.00686,-0.01211
13.8747,0.02837,-0.00209,-0.0025
13.8752,0.02342,0.00505,-0.00723
13.8754,0.00661,-0.00695,-0.00595
13.8755,-0.00528,-0.0045,3E-05
13.8791,0.00189,-0.00329,-0.00472
13.8837,0.00425,-0.00211,-0.01298
13.8866,0.00192,0.01339,-0.00696
13.8926,0.00192,0.00843,0.00264
13.8957,0.01265,-0.00123,-0.0021
13.898,0.01136,-0.00124,0.00505
13.903,-0.00183,-0.00123,-0.01161
13.9053,-0.01362,-0.00845,-0.01267
13.9152,-0.00156,-0.00598,-0.00783
13.9163,0.00209,-0.00243,-0.0018
13.9181,-0.00386,0.01658,-0.01128
13.9213,-0.0014,0.02239,-0.01714
13.9252,-0.01088,0.00682,-0.00514
13.9296,-0.01317,0.00201,-0.01104
13.9348,-0.01902,-0.00157,-0.02163
13.9399,-0.0224,-0.00271,-0.01078
13.9423,-0.01636,-0.00388,-0.01068
13.9498,-0.00433,0.00324,-0.00583
13.9532,-0.00675,-0.00036,-0.00695
13.9542,-0.00321,-0.00161,-0.00329
13.9579,0.00266,-0.00756,-0.00087
13.9614,-0.0045,-0.00394,-0.00679
13.9651,0.00146,-0.00745,-0.02219
13.9701,0.00734,-0.00142,-0.01488
13.9732,0.01797,0.00338,-0.01002
13.9814,0.02139,0.00336,-0.00163
13.9833,0.02483,0.00095,-0.00756
13.9851,0.01161,-0.00378,-0.00752
13.9888,0.01028,-0.00025,-0.00742
14.0034,0.01496,0.00684,-0.01803
14.0035,0.02082,-0.00157,-0.00836
14.0036,0.00527,-0.00277,-0.00829
14.0065,-0.00183,-0.00511,-0.00705
14.0093,-0.00657,0.00089,-0.007
14.0138,-0.00998,0.00916,-0.01644
14.0171,-0.00635,0.00788,-0.0056
14.023,-0.00974,0.00536,-0.01384
14.027,-0.01681,0.00057,-0.00423
14.0286,-0.01429,0.0053,-0.003
14.0324,-0.00577,0.00996,-0.01128
14.0378,0.0062,0.011,-0.00522
14.0409,0.01212,0.00377,-0.01349
14.0445,-0.00698,-0.00228,-0.0074
14.0485,-0.01166,-0.00952,0.00697
14.0522,0.01101,-0.00947,-0.0002
14.0562,0.01569,-0.00821,-0.02396
14.0609,0.01079,0.00489,-0.03086
14.0644,0.01193,0.01313,-0.01278
14.0683,-0.00126,-0.00244,-0.00791
14.0724,-0.01195,-0.00724,-0.01256
14.0762,-0.01064,-9E-05,-0.02076
14.0819,-0.00456,-0.00483,-0.02535
14.0844,0.00377,0.00348,-0.01561
14.0883,0.01204,-0.00134,-0.00358
14.0922,0.00234,-0.00253,-0.00235
14.0957,0.00467,0.00343,-0.00351
14.1043,0.01054,-0.00488,-0.013
14.105,0.0105,0.0023,-0.01884
14.1158,0.01045,0.01295,-0.01749
14.1159,0.00922,0.00929,0.00047
14.1166,0.00436,0.00324,-0.00309
14.1204,0.00316,0.00317,-0.01254
14.1245,-0.00162,-0.00278,-0.00413
14.1284,-0.00634,-0.00515,-0.01003
14.1316,-0.01463,-0.00272,-0.01351
14.1355,-0.00851,-0.00739,-0.01106
14.1415,-0.00367,-0.00382,-0.00857
14.1457,-0.0013,-0.00382,-0.00967
14.1496,0.00821,-0.0062,-0.00838
14.1516,-0.00253,-0.00256,-0.01307
14.1555,0.00109,-0.0061,-0.01178
14.1599,0.00222,-0.00013,-0.00811
14.1635,-0.00022,0.00348,-0.01875
14.1675,0.00451,-0.00013,-0.01858
14.1716,0.00683,0.00347,-0.01369
14.1762,0.00679,-0.00128,-0.01478
14.1808,0.01154,-0.00489,-0.00988
14.1836,0.00914,0.00462,-0.01098
14.1876,0.00673,0.00822,-0.01924
14.1922,0.00075,-0.00135,-0.01433
14.1962,0.00432,-0.00134,0.00123
14.1998,-0.00161,-0.01078,-0.00356
14.2043,-0.00517,0.00114,-0.00707
14.2091,-0.00279,0.00351,-0.01295
14.2133,0.002,0.00352,-0.01762
14.2154,0.00675,0.00475,-0.01513
14.22,0.00078,0.00114,-0.01975
14.2235,-0.00159,0.00592,-0.00535
14.2322,0.00195,0.00466,-0.01836
14.2325,-0.00157,-0.00363,-0.0123
14.2354,-0.00392,0.00116,-0.00152
14.2397,-0.00036,-0.00239,-0.00507
14.2564,-0.00627,0.00123,-0.00505
14.2566,-0.00504,-0.00468,-0.00146
14.2567,0.00208,0.00369,-0.01214
14.2569,-0.00624,-0.00106,-0.00493
14.2592,-0.01099,0.00014,-0.01557
14.2651,-0.00259,-0.00108,-0.00712
14.2703,-0.00497,0.0001,-0.00111
14.2724,-0.00257,9E-05,0.00129
14.2754,-0.00257,-0.0047,0.0001
14.2795,-0.00499,-0.00699,-0.00822
14.2833,0.00331,0.00377,-0.01409
14.2867,0.00321,0.00021,-0.00804
14.2926,0.01034,-0.00577,-0.00915
14.2968,0.00897,-0.00099,-0.01143
14.2987,0.01128,0.00261,-0.00778
14.3034,0.0064,0.00254,-0.00769
14.3063,0.00858,0.00017,-0.00881
14.3106,0.00611,0.00246,-0.00751
14.3141,-0.00697,0.00243,-0.00744
14.3184,-0.00694,2E-05,-0.00262
14.3225,-0.01289,-0.00473,0.00216
14.3268,-0.02828,0.0036,-0.0026
14.3305,-0.02582,0.00596,-0.01326
14.3349,-0.02688,0.00948,-0.01432
14.3392,-0.0304,0.0083,-0.00353
14.3433,-0.03389,-0.00121,-0.01301
14.3465,-0.02774,-0.00837,-0.00575
14.3565,-0.01478,-0.00351,0.00501
14.3726,-0.0041,-0.00824,-0.01758
14.3727,0.01364,0.00487,-0.0186
14.3729,0.00736,0.0072,-0.01485
14.373,-0.01555,0.00121,-0.0052
14.3732,-0.03944,-0.01193,0.00916
14.376,-0.03459,-0.02498,0.01271
14.38,0.00233,-0.01292,0.00195
14.3825,0.03643,0.00495,-0.03008
14.3871,0.04297,0.00846,-0.02385
14.3928,0.0079,0.01309,0.01678
14.3941,-0.03517,0.00337,0.02503
14.3984,-0.0183,-0.0205,0.03438
14.4018,0.03199,-0.00481,-0.03012
14.4061,0.15412,0.04643,-0.1202
14.4121,0.31787,0.01872,-0.08118
14.4166,0.2153,-0.07553,0.11561
14.4193,-0.18445,-0.06207,0.09457
14.422,-0.35046,9E-05,0.03565
14.4257,-0.19671,0.02732,-0.01093
14.4312,0.04248,0.03658,-0.06072
14.4338,0.21912,-0.00065,-0.04591
14.4387,0.22085,-0.0364,-0.00272
14.4438,0.07416,-0.02203,0.01401
14.446,-0.07734,0.00774,-0.00031
14.4506,-0.13606,0.01595,-0.00267
14.4539,-0.09218,0.01575,-0.00974
14.458,0.01675,0.02275,-0.02986
14.4625,0.11049,0.00947,-0.03198
14.4669,0.12039,-0.0085,-0.01982
14.4704,0.05534,-0.01807,0.0291
14.4744,-0.02834,-0.02521,0.04201
14.4789,-0.1041,-0.00968,0.02389
14.4851,-0.11385,0.01402,-0.00595
14.486,-0.03565,0.02698,-0.02967
14.5068,0.04662,0.01486,-0.02941
14.507,0.08191,0.00398,-0.0137
14.5072,0.07414,-0.00444,-0.00049
14.5073,0.03795,-0.00447,-0.00284
14.5078,-0.01693,0.01806,0.00552
14.5109,-0.04768,0.00844,0.00546
14.5142,-0.02586,-0.01191,0.01258
14.518,-0.00545,-0.0036,0.00421
14.5217,-0.00182,0.00102,0.01137
14.5261,-0.01602,0.00095,0.00536
14.5297,-0.02069,-0.00387,0.0006
14.5335,-0.02296,0.00196,0.01016
14.537,-0.00377,0.0042,0.01132
14.5437,0.0057,-0.00308,0.00891
14.5503,0.00326,0.00159,-0.00655
14.555,-0.01352,0.00741,-0.00288
14.5552,-0.0218,0.00126,-0.00871
14.5571,-0.01452,-0.00482,-0.00858
14.5618,-0.01098,0.01769,-0.01557
14.565,0.00452,0.0103,-0.00826
14.5712,0.0056,0.00782,0.00727
14.5746,-0.01593,0.01603,-0.01177
14.5768,0.00668,0.01237,-0.02355
14.5806,0.01249,0.0051,-0.0162
14.5846,-0.00667,0.00629,-0.01489
14.5889,-0.01732,0.00753,-0.0065
14.5928,-0.00179,0.00516,-0.00885
14.5965,0.01718,0.01477,-0.01834
14.6025,0.02419,0.02305,-0.02061
14.6078,0.01686,0.01466,-0.01692
14.6097,0.00246,0.0015,-0.00254
14.6126,-0.01899,0.00986,0.0034
14.6169,-0.02247,0.01586,0.00094
14.6213,-0.01521,0.00632,0.00921
14.642,-0.01635,0.00279,0.01029
14.6421,-0.02351,0.0016,0.00784
14.6422,-0.01513,-0.0007,0.003
14.6422,-0.00098,-0.00538,-0.00653
14.6534,-0.01537,0.00417,-0.00053
14.6535,-0.02247,-0.00181,0.0185
14.6535,-0.02128,-0.00174,0.01122
14.655,-0.02256,0.00306,-0.00193
14.6564,-0.00838,-0.00642,-0.00784
14.6604,-0.00256,0.00083,0.00409
14.6647,-0.00871,-0.00511,0.0124
14.6689,-0.01124,-0.01575,0.01469
14.6726,-0.00782,-0.0026,0.00511
14.6765,0.00028,-0.00604,0.0015
14.6805,0.00483,-0.00362,0.00745
14.6845,0.00932,-0.01308,-0.00328
14.6881,0.02215,-0.01421,-0.0044
14.6931,0.0325,-0.01161,-0.01033
14.6957,0.03568,-0.01157,-0.01615
14.7007,0.02817,-0.00316,-0.00531
14.7043,0.02314,-0.00669,-0.01121
14.7084,0.01934,-0.00903,-0.02298
14.7123,0.04042,-0.01136,-0.0085
14.7166,0.03534,-0.00652,-0.00605
14.721,-0.0006,0.00067,-0.00245
14.725,-0.00297,-0.00524,0.00112
14.7399,0.01133,-0.00162,0.00942
14.7451,0.02074,0.00078,0.00696
14.7452,0.00875,-0.00275,0.00213
14.7453,0.00395,-0.00982,0.00328
14.7455,0.00275,-0.01335,0.01159
14.7484,0.00153,-0.01328,0.00795
14.752,-0.00321,0.00344,0.00076
14.7553,0.01225,0.00813,0.00077
14.764,-0.00209,0.00559,0.00437
14.764,-0.01874,-0.0004,0.0079
14.768,-0.02097,0.00194,0.00904
14.7713,-0.01603,0.00185,0.00781
14.7753,-0.01824,0.00413,-0.00054
14.7795,-0.0062,0.0029,-0.0041
14.7837,0.03065,0.01232,-0.02779
14.7871,0.04464,-0.01403,0.01882
14.7933,-0.01876,-0.02589,0.03297
14.7966,-0.08038,0.0087,0.0161
14.7996,-0.0715,0.01926,0.01244
14.8029,-0.03165,0.01904,-0.0114
14.8069,0.02208,0.02853,-0.03869
14.8113,0.09914,0.0212,-0.0562
14.8157,0.09117,-0.01222,0.01909
14.8212,-0.06288,-0.02051,0.0451
14.8282,-0.17181,-0.00499,0.02104
14.829,-0.12179,0.02127,-0.00292
