time,X_value,Y_value,Z_value
0.8384,-0.00039,-0.00172,0.01743
0.8415,-0.00092,0.00307,0.01743
0.8424,-0.00039,0.00520,0.01637
0.8453,-0.00145,0.01053,0.01743
0.8462,0.00121,0.01266,0.01530
0.8490,0.00228,0.01745,0.01264
0.8517,0.00015,0.02331,0.01264
0.8526,-0.00039,0.02118,0.01264
0.8541,0.00228,0.02437,0.01104
0.8611,0.00068,0.02118,0.00838
0.8612,0.00281,0.02331,0.00625
0.8618,0.00281,0.02065,0.00572
0.8622,0.00387,0.01958,0.00572
0.8649,0.00707,0.02118,0.00412
0.8661,0.00281,0.01639,0.00359
0.8688,0.00441,0.01425,0.00305
0.8704,0.00494,0.01585,0.00305
0.8729,0.00068,0.01532,0.00092
0.8747,0.00121,0.01266,0.00092
0.8770,-0.00518,0.01266,-0.00068
0.8783,-0.00518,0.01106,-0.00068
0.8834,-0.00465,0.01319,0.00039
0.8837,-0.00571,0.01106,0.00092
0.8856,-0.00838,0.00733,-0.00121
0.8945,-0.00678,0.00413,-0.00440
0.8946,-0.00997,0.00733,-0.00068
0.8947,-0.01264,0.00041,-0.00174
0.8947,-0.01157,-0.00119,-0.00121
0.8947,-0.01637,-0.00279,0.00092
0.9001,-0.01370,-0.00492,-0.00121
0.9001,-0.02116,-0.00918,-0.00014
0.9016,-0.01956,-0.01131,-0.00014
0.9033,-0.01850,-0.01611,0.00092
0.9060,-0.02063,-0.01717,-0.00068
0.9075,-0.01956,-0.01877,-0.00068
0.9103,-0.02009,-0.02037,-0.00068
0.9118,-0.01743,-0.02037,-0.00014
0.9130,-0.02009,-0.01983,-0.00014
0.9146,-0.01690,-0.01983,-0.00121
0.9171,-0.01796,-0.02037,-0.00068
0.9185,-0.01690,-0.02196,0.00039
0.9210,-0.01370,-0.02037,0.00092
0.9228,-0.01477,-0.02196,-0.00174
0.9252,-0.01104,-0.02090,0.00092
0.9266,-0.00784,-0.02090,0.00039
0.9296,-0.00678,-0.02090,0.00039
0.9312,-0.01051,-0.01877,0.00092
0.9337,-0.00465,-0.01824,-0.00014
0.9401,-0.00358,-0.01770,0.00199
0.9402,-0.00252,-0.01930,0.00145
0.9402,-0.00145,-0.01557,0.00305
0.9417,-0.00145,-0.01344,0.00359
0.9426,-0.00198,-0.01344,0.00145
0.9475,0.00334,-0.01078,0.00252
0.9476,0.00228,-0.00812,0.00305
0.9497,0.00334,-0.00705,0.00199
0.9513,0.00494,-0.00385,0.00145
0.9531,0.00601,-0.00385,0.00412
0.9693,0.00654,-0.00279,0.00518
0.9698,0.00547,0.00147,0.00305
0.9701,0.00867,0.00520,0.00252
0.9701,0.00760,0.00840,0.00305
0.9702,0.00707,0.00786,0.00305
0.9703,0.00707,0.00893,0.00572
0.9703,0.00601,0.00840,0.00465
0.9704,0.00760,0.01532,0.00465
0.9714,0.00547,0.01692,0.00625
0.9729,0.00387,0.01798,0.00465
0.9796,0.00387,0.02118,0.00678
0.9796,0.00121,0.01958,0.00518
0.9797,-0.00092,0.01745,0.00678
0.9810,-0.00092,0.02065,0.00412
0.9822,-0.00252,0.02065,0.00518
0.9855,-0.00358,0.02224,0.00678
0.9863,-0.00678,0.02065,0.00678
0.9888,-0.00838,0.01639,0.00785
0.9907,-0.00997,0.01532,0.00625
0.9927,-0.01210,0.01639,0.00731
0.9949,-0.01477,0.01798,0.00785
0.9966,-0.01370,0.01532,0.00625
0.9982,-0.01530,0.01425,0.00252
1.0010,-0.01690,0.01425,0.00465
1.0022,-0.02169,0.01212,0.00305
1.0064,-0.02169,0.01372,0.00199
1.0064,-0.02435,0.00946,0.00412
1.0094,-0.02222,0.01266,0.00572
1.0117,-0.02755,0.00946,0.00359
1.0177,-0.02595,0.00840,0.00572
1.0177,-0.02542,0.00946,0.00305
1.0197,-0.02915,0.00467,0.00252
1.0211,-0.03021,0.00573,0.00039
1.0229,-0.03181,0.00627,0.00145
1.0229,-0.02915,0.00147,0.00199
1.0280,-0.03234,0.00254,0.00039
1.0282,-0.03181,0.00147,0.00305
1.0311,-0.03075,0.00307,0.00145
1.0312,-0.03128,0.00094,-0.00121
1.0343,-0.02808,-0.00013,-0.00068
1.0352,-0.02808,0.00200,0.00305
1.0364,-0.03075,-0.00013,0.00145
1.0386,-0.03021,0.00041,0.00359
1.0405,-0.02649,0.00041,0.00465
1.0423,-0.02702,0.00147,0.00305
1.0445,-0.02702,0.00147,0.00252
1.0457,-0.02595,0.00200,0.00518
1.0481,-0.02702,0.00200,0.00305
1.0498,-0.02382,0.00573,0.00465
1.0524,-0.02382,0.00573,0.00465
1.0546,-0.02382,0.00733,0.00412
1.0601,-0.02222,0.01053,0.00572
1.0601,-0.02009,0.00946,0.00518
1.0607,-0.01796,0.00999,0.00039
1.0610,-0.01477,0.01319,0.00145
1.0631,-0.01264,0.01425,0.00199
1.0645,-0.00784,0.01106,0.00305
1.0671,-0.00784,0.00893,0.00305
1.0686,-0.00465,0.00893,0.00252
1.0713,-0.00252,0.01159,0.00199
1.0736,-0.00252,0.00946,0.00412
1.0756,0.00387,0.00627,0.00359
1.0767,0.00441,0.00840,0.00252
1.0795,0.00601,0.01106,0.00305
1.0808,0.00601,0.01266,0.00305
1.0837,0.00920,0.00946,0.00252
1.0849,0.00867,0.00840,0.00252
1.0878,0.00920,0.00627,0.00092
1.0996,0.00707,0.01106,0.00145
1.1019,0.00867,0.00999,0.00518
1.1058,0.00760,0.01106,0.00412
1.1074,0.01080,0.01053,0.00465
1.1077,0.00760,0.00840,0.00412
1.1077,0.00334,0.00946,0.00305
1.1078,0.00281,0.01159,0.00145
1.1078,0.00015,0.01372,0.00305
1.1078,-0.00092,0.01106,0.00465
1.1078,-0.00252,0.01372,0.00465
1.1120,-0.00358,0.01585,0.00465
1.1122,-0.00678,0.01852,0.00465
1.1129,-0.00571,0.01905,0.00572
1.1151,-0.00571,0.01798,0.00625
1.1171,-0.00678,0.01905,0.00731
1.1192,-0.00625,0.02065,0.00465
1.1217,-0.00731,0.02224,0.00625
1.1229,-0.00625,0.02171,0.00731
1.1248,-0.01264,0.01798,0.00785
1.1265,-0.00997,0.02065,0.00731
1.1283,-0.00997,0.02065,0.00785
1.1305,-0.00944,0.02011,0.00465
1.1331,-0.00678,0.02011,0.00891
1.1396,-0.00944,0.02224,0.00572
1.1397,-0.00944,0.02065,0.00518
1.1397,-0.01264,0.01905,0.00891
1.1405,-0.01530,0.01852,0.00785
1.1424,-0.01690,0.01745,0.00678
1.1444,-0.01850,0.01639,0.00731
1.1466,-0.02116,0.01745,0.00944
1.1480,-0.02116,0.01425,0.00785
1.1509,-0.02169,0.01425,0.00944
1.1527,-0.02382,0.01319,0.01104
1.1551,-0.02489,0.01372,0.00944
1.1571,-0.02435,0.00999,0.01211
1.1592,-0.02755,0.01106,0.00944
1.1607,-0.02542,0.00680,0.00944
1.1626,-0.02329,0.00573,0.01051
1.1652,-0.02382,0.00200,0.01104
1.1667,-0.02116,0.00147,0.00891
1.1684,-0.02222,-0.00226,0.01051
1.1722,-0.02063,-0.00705,0.01157
1.1727,-0.01956,-0.01131,0.01264
1.1744,-0.01850,-0.01344,0.00838
1.1793,-0.01690,-0.01824,0.01051
1.1796,-0.01104,-0.01983,0.00838
1.1803,-0.01104,-0.02143,0.01371
1.1827,-0.01051,-0.02409,0.00891
1.1849,-0.01051,-0.02463,0.00998
1.1865,-0.01051,-0.02782,0.00944
1.1881,-0.00571,-0.02995,0.01051
1.1907,-0.00625,-0.03208,0.01211
1.1919,-0.00571,-0.03581,0.00944
1.1949,-0.00358,-0.03688,0.01371
1.1957,0.00015,-0.03954,0.01104
1.1999,0.00121,-0.04114,0.01157
1.2000,0.00547,-0.04061,0.01211
1.2022,0.00174,-0.04327,0.00891
1.2141,0.00760,-0.04433,0.00944
1.2142,0.01293,-0.04700,0.00891
1.2142,0.01293,-0.04753,0.00731
1.2230,0.01399,-0.04647,0.00625
1.2230,0.02039,-0.04860,0.00891
1.2231,0.02198,-0.04700,0.00518
1.2243,0.02198,-0.04753,0.00678
1.2248,0.02731,-0.04806,0.00412
1.2258,0.02784,-0.04540,0.00465
1.2258,0.03051,-0.04806,0.00412
1.2261,0.03264,-0.04540,0.00465
1.2280,0.03690,-0.04487,0.00145
1.2292,0.03690,-0.04540,0.00039
1.2313,0.03850,-0.04327,0.00145
1.2336,0.03956,-0.04220,-0.00121
1.2348,0.04063,-0.04220,-0.00334
1.2366,0.04542,-0.04540,-0.00068
1.2391,0.04542,-0.04061,-0.00281
1.2437,0.04169,-0.04220,-0.00334
1.2442,0.04169,-0.04061,-0.00227
1.2446,0.04063,-0.04061,0.00039
1.2470,0.04009,-0.03635,-0.00281
1.2484,0.04169,-0.03688,-0.00281
1.2557,0.03903,-0.03848,-0.00174
1.2558,0.03796,-0.03581,-0.00387
1.2602,0.03903,-0.03635,-0.00227
1.2602,0.03317,-0.03368,-0.00174
1.2602,0.03157,-0.03475,-0.00121
1.2631,0.03104,-0.03421,0.00039
1.2632,0.02678,-0.03262,-0.00281
1.2665,0.02518,-0.03049,0.00092
1.2666,0.02252,-0.03475,0.00145
1.2688,0.02092,-0.03155,0.00092
1.2713,0.01772,-0.02942,0.00252
1.2728,0.01719,-0.02995,0.00412
1.2748,0.01346,-0.02836,0.00305
1.2763,0.00973,-0.02836,0.00572
1.2788,0.01133,-0.02569,0.00625
1.2802,0.00494,-0.02409,0.00518
1.2829,0.00441,-0.02356,0.00412
1.2845,0.00121,-0.01983,0.00731
1.2866,-0.00305,-0.01983,0.00998
1.2888,-0.00252,-0.01611,0.00838
1.2914,-0.00411,-0.01397,0.00944
1.2924,-0.01104,-0.01291,0.00891
1.2943,-0.01370,-0.01184,0.01157
1.2993,-0.01690,-0.01344,0.01371
1.2993,-0.01743,-0.00812,0.01477
