time,ax,ay,az,atotal
2021-03-04 17:28:17.3770,0.03,-0.03,0.17,0.17
2021-03-04 17:28:17.3870,0.01,0.03,0.08,0.08
2021-03-04 17:28:17.4060,-0.01,0.09,0.01,0.09
2021-03-04 17:28:17.4080,-0.01,0.12,-0.04,0.12
2021-03-04 17:28:17.4160,0.01,0.11,-0.07,0.13
2021-03-04 17:28:17.4260,0.04,0.07,-0.07,0.1
2021-03-04 17:28:17.4360,0.06,0.06,-0.03,0.09
2021-03-04 17:28:17.4460,0.04,0.05,0.01,0.06
2021-03-04 17:28:17.4560,0.01,0.08,0.03,0.08
2021-03-04 17:28:17.4660,-0.05,0.05,0.02,0.07
2021-03-04 17:28:17.4760,-0.11,0.06,0.05,0.13
2021-03-04 17:28:17.4860,-0.14,0.06,0.03,0.15
2021-03-04 17:28:17.5050,-0.14,0.01,0.04,0.14
2021-03-04 17:28:17.5060,-0.14,-0.04,0.06,0.15
2021-03-04 17:28:17.5160,-0.17,-0.06,0.12,0.21
2021-03-04 17:28:17.5260,-0.18,-0.07,0.13,0.23
2021-03-04 17:28:17.5350,-0.18,-0.02,0.13,0.22
2021-03-04 17:28:17.5450,-0.17,0.09,0.11,0.22
2021-03-04 17:28:17.5560,-0.12,0.16,0.09,0.21
2021-03-04 17:28:17.5660,-0.05,0.17,0.06,0.18
2021-03-04 17:28:17.5750,0.0,0.13,0.04,0.13
2021-03-04 17:28:17.5860,0.01,0.06,0.03,0.06
2021-03-04 17:28:17.6040,0.07,0.01,0.01,0.07
2021-03-04 17:28:17.6060,0.07,-0.06,-0.02,0.09
2021-03-04 17:28:17.6150,0.08,-0.08,0.01,0.11
2021-03-04 17:28:17.6250,0.02,-0.03,0.03,0.04
2021-03-04 17:28:17.6350,-0.04,0.03,-0.02,0.05
2021-03-04 17:28:17.6450,-0.01,0.05,-0.1,0.11
2021-03-04 17:28:17.6550,0.02,0.07,-0.09,0.11
2021-03-04 17:28:17.6650,-0.02,0.09,-0.03,0.09
2021-03-04 17:28:17.6750,-0.1,0.06,-0.01,0.11
2021-03-04 17:28:17.6850,-0.09,-0.02,-0.05,0.1
2021-03-04 17:28:17.7030,-0.07,-0.05,0.0,0.08
2021-03-04 17:28:17.7050,-0.1,-0.03,0.05,0.11
2021-03-04 17:28:17.7140,-0.08,-0.02,0.06,0.1
2021-03-04 17:28:17.7240,-0.05,0.04,0.01,0.06
2021-03-04 17:28:17.7340,0.03,0.08,-0.02,0.08
2021-03-04 17:28:17.7440,0.08,0.08,0.0,0.11
2021-03-04 17:28:17.7550,0.05,0.05,0.03,0.07
2021-03-04 17:28:17.7640,0.0,0.02,0.01,0.02
2021-03-04 17:28:17.7740,-0.02,0.01,-0.05,0.05
2021-03-04 17:28:17.7840,0.02,0.05,-0.08,0.09
2021-03-04 17:28:17.8030,0.0,0.08,-0.09,0.12
2021-03-04 17:28:17.8050,-0.05,0.07,-0.11,0.13
2021-03-04 17:28:17.8140,-0.03,0.08,-0.1,0.13
2021-03-04 17:28:17.8230,-0.03,0.05,-0.05,0.07
2021-03-04 17:28:17.8330,-0.07,0.0,0.01,0.07
2021-03-04 17:28:17.8440,-0.05,-0.03,0.03,0.06
2021-03-04 17:28:17.8540,-0.03,-0.07,0.06,0.09
2021-03-04 17:28:17.8630,-0.08,-0.02,0.06,0.1
2021-03-04 17:28:17.8740,-0.01,0.07,0.05,0.08
2021-03-04 17:28:17.8840,0.06,0.07,0.04,0.1
2021-03-04 17:28:17.9010,0.03,0.07,-0.01,0.07
2021-03-04 17:28:17.9040,-0.04,0.1,-0.04,0.11
2021-03-04 17:28:17.9130,-0.06,0.07,-0.08,0.12
2021-03-04 17:28:17.9230,0.05,0.0,-0.11,0.12
2021-03-04 17:28:17.9330,0.02,-0.05,-0.11,0.12
2021-03-04 17:28:17.9440,0.0,-0.08,-0.07,0.1
2021-03-04 17:28:17.9530,-0.03,-0.05,-0.05,0.07
2021-03-04 17:28:17.9630,-0.01,0.03,-0.03,0.04
2021-03-04 17:28:17.9730,0.09,0.09,-0.1,0.16
2021-03-04 17:28:17.9830,0.17,0.07,-0.16,0.24
2021-03-04 17:28:18.0010,0.22,-0.01,-0.12,0.25
2021-03-04 17:28:18.0030,0.21,-0.06,-0.03,0.22
2021-03-04 17:28:18.0120,0.14,-0.06,0.03,0.15
2021-03-04 17:28:18.0220,0.12,-0.04,0.03,0.13
2021-03-04 17:28:18.0320,0.05,-0.03,0.03,0.06
2021-03-04 17:28:18.0420,-0.02,-0.03,0.05,0.06
2021-03-04 17:28:18.0530,-0.04,-0.01,0.04,0.05
2021-03-04 17:28:18.0620,0.02,0.0,0.02,0.02
2021-03-04 17:28:18.0720,0.08,-0.01,0.03,0.08
2021-03-04 17:28:18.0820,0.09,-0.04,0.12,0.15
2021-03-04 17:28:18.1000,0.05,-0.08,0.2,0.22
2021-03-04 17:28:18.1020,-0.01,-0.08,0.21,0.22
2021-03-04 17:28:18.1120,-0.13,-0.01,0.17,0.21
2021-03-04 17:28:18.1220,-0.23,0.11,0.05,0.25
2021-03-04 17:28:18.1310,-0.29,0.2,-0.01,0.35
2021-03-04 17:28:18.1410,-0.31,0.24,-0.01,0.39
2021-03-04 17:28:18.1520,-0.23,0.16,-0.03,0.28
2021-03-04 17:28:18.1620,-0.1,0.07,-0.05,0.13
2021-03-04 17:28:18.1720,0.07,-0.02,-0.05,0.08
2021-03-04 17:28:18.1810,0.26,-0.12,0.0,0.28
2021-03-04 17:28:18.2000,0.41,-0.17,0.04,0.44
2021-03-04 17:28:18.2030,0.46,-0.17,-0.01,0.49
2021-03-04 17:28:18.2110,0.46,-0.11,-0.13,0.49
2021-03-04 17:28:18.2210,0.4,0.0,-0.21,0.45
2021-03-04 17:28:18.2310,0.3,0.09,-0.23,0.38
2021-03-04 17:28:18.2410,0.19,0.1,-0.23,0.31
2021-03-04 17:28:18.2510,0.08,0.03,-0.15,0.17
2021-03-04 17:28:18.2610,0.07,0.0,-0.05,0.08
2021-03-04 17:28:18.2710,0.11,-0.09,0.05,0.15
2021-03-04 17:28:18.2810,0.14,-0.18,0.11,0.25
2021-03-04 17:28:18.3000,0.13,-0.16,0.09,0.22
2021-03-04 17:28:18.3030,0.01,-0.08,0.15,0.17
2021-03-04 17:28:18.3100,-0.13,0.06,0.19,0.23
2021-03-04 17:28:18.3200,-0.28,0.27,0.14,0.41
2021-03-04 17:28:18.3300,-0.44,0.42,0.04,0.6
2021-03-04 17:28:18.3410,-0.5,0.39,-0.11,0.64
2021-03-04 17:28:18.3510,-0.41,0.24,-0.16,0.5
2021-03-04 17:28:18.3600,-0.34,0.14,-0.11,0.38
2021-03-04 17:28:18.3700,-0.22,0.07,-0.07,0.24
2021-03-04 17:28:18.3800,-0.07,0.01,0.0,0.07
2021-03-04 17:28:18.3990,0.01,-0.03,0.11,0.11
2021-03-04 17:28:18.4020,-0.02,-0.03,0.17,0.17
2021-03-04 17:28:18.4100,-0.04,0.01,0.15,0.15
2021-03-04 17:28:18.4190,-0.11,0.01,0.1,0.14
2021-03-04 17:28:18.4290,-0.22,0.01,0.07,0.23
2021-03-04 17:28:18.4400,-0.31,0.01,0.04,0.31
2021-03-04 17:28:18.4500,-0.35,0.02,-0.01,0.35
2021-03-04 17:28:18.4590,-0.37,0.03,-0.05,0.37
2021-03-04 17:28:18.4700,-0.32,0.04,-0.05,0.32
2021-03-04 17:28:18.4790,-0.25,0.05,-0.04,0.25
2021-03-04 17:28:18.4970,-0.2,0.08,0.0,0.21
2021-03-04 17:28:18.5000,-0.16,0.09,0.04,0.18
2021-03-04 17:28:18.5090,-0.14,0.08,0.05,0.16
2021-03-04 17:28:18.5190,-0.1,0.06,0.02,0.11
2021-03-04 17:28:18.5290,-0.07,0.04,-0.01,0.08
2021-03-04 17:28:18.5390,-0.01,0.02,-0.06,0.06
2021-03-04 17:28:18.5490,0.05,0.01,-0.09,0.1
2021-03-04 17:28:18.5590,0.09,0.01,-0.1,0.13
2021-03-04 17:28:18.5690,0.13,0.01,-0.1,0.16
2021-03-04 17:28:18.5780,0.17,0.02,-0.09,0.19
2021-03-04 17:28:18.5960,0.17,0.02,-0.09,0.19
2021-03-04 17:28:18.5980,0.17,0.02,-0.1,0.19
2021-03-04 17:28:18.6080,0.14,0.04,-0.12,0.18
2021-03-04 17:28:18.6180,0.12,0.06,-0.18,0.22
2021-03-04 17:28:18.6280,0.11,0.1,-0.23,0.27
2021-03-04 17:28:18.6380,0.07,0.12,-0.24,0.27
2021-03-04 17:28:18.6480,0.04,0.09,-0.19,0.21
2021-03-04 17:28:18.6580,0.1,0.06,-0.13,0.17
2021-03-04 17:28:18.6680,0.22,0.01,-0.05,0.22
